"name","price","model","mileage"
"دوگانه","220000000","1398","35000"
"کمری","800000000","1385","180000"
"S7","1125000000","1401","0"
"206","322000000","1400","12000"
"پلاس","570000000","1400","0"
"سراتو","1180000000","1397","34700"
"2","500000000","1390","300000"
"سراتو","910000000","1395","57000"
"پارس","340000000","1400","21000"
"فنگ،","460000000","1397","22000"
"206","331000000","1400","19000"
"ساندرو","630000000","1396","41000"
"ورنا","200000000","1385","360000"
"S5","990000000","1400","9900"
"پلاس","355000000","1401","0"
"وراکروز","1794967296","1390","170000"
"وی","630000000","1401","0"
"S5","970000000","1401","0"
"206","245000000","1389","220000"
"405","310000000","1398","65000"
"ریو","160000000","1388","258000"
"H320","525000000","1397","53000"
"S5","820000000","1396","85000"
"کرولا","1320000000","1391","100000"
"H230","288000000","1396","98000"
"پارس","273000000","1394","89000"
"سراتو","750000000","1395","99000"
"پارس","415000000","1396","47000"
"هایلوکس","2044967296","1390","112000"
"B30","580000000","1398","155000"
"207","410000000","1400","22000"
"تیگو","680000000","1395","93000"
"باکستر","694967296","1390","65000"
"تندر","390000000","1396","170000"
"دنده","510000000","1401","0"
"X7","138500000","1386","267000"
"ریو","128000000","1386","163000"
"پلاس","585000000","1400","0"
"گراند","1390000000","1396","94000"
"ام","2040000000","1386","180000"
"راوفور","794967296","1395","85000"
"مگان","500000000","1390","128000"
"وی","1070000000","1401","900"
"یانگ،","1150000000","1395","65000"
"پاسات","644967296","1396","48000"
"یانگ،","700000000","1389","170000"
"ساندرو","580000000","1397","17000"
"فنگ،","440000000","1397","59000"
"سوناتا","2114967296","1395","113000"
"وال،","418000000","1395","92000"
"توسان","1665000000","1393","240000"
"S5","1185000000","1401","1500"
"کلاس","1639934592","1389","114000"
"206","290000000","1397","50000"
"تیگوان","694967296","1396","85000"
"پارس","165000000","1389","190000"
"پرادو","104967296","1390","180000"
"سانتافه","1544967296","1395","72000"
"207","550000000","1399","60000"
"تالیسمان","2020000000","1395","92000"
"فنگ،","540000000","1398","12000"
"اکسنت","1130000000","1397","44500"
"XC90","1905032704","1395","98000"
"اسپورتیج","1490000000","1390","200000"
"آزرا","1920000000","1391","170000"
"H330","650000000","1399","13250"
"سراتو","1290000000","1398","31000"
"کولیوس","1594967296","1395","26000"
"وی","1070000000","1401","0"
"تیگوان","205032704","1396","26900"
"زانتیا","290000000","1384","320000"
"تالیسمان","2114967296","1395","49000"
"وی","280000000","1395","125000"
"توسان","1790000000","1393","78000"
"کلاس","1344967296","1391","112000"
"سراتو","1180000000","1397","80000"
"راوفور","1644967296","1393","120000"
"IS","1560000000","1387","220000"
"وال،","315000000","1393","160000"
"سانتافه","1644967296","1394","120000"
"207","400000000","1397","46000"
"323","250000000","1384","370000"
"سراتو","925000000","1390","200000"
"LX","205000000","1393","180000"
"تندر","400000000","1396","73000"
"اپتیما","800000000","1388","200000"
"یانگ،","1680000000","1401","0"
"یانگ،","1710000000","1401","0"
"لندکروز","760065408","1390","97000"
"ساندرو","580000000","1397","99000"
"سوناتا","844967296","1396","23000"
"207","350000000","1396","130000"
"جنسیس","1250000000","1388","170000"
"i20","1280000000","1397","15000"
"النترا","1330000000","1392","108000"
"NX","405032704","1395","58000"
"ام","950000000","1383","162000"
"پاجرو(مونتاژ)","1050000000","1384","275000"
"سراتو","1180000000","1397","64000"
"NX","895032704","1395","70000"
"فلوئنس","900000000","1395","120000"
"وراکروز","1794967296","1388","75000"
"ماکسیما","1100000000","1390","220000"
"i20","1080000000","1396","70000"
"وراکروز","1850000000","1389","240000"
"تیگو","2100000000","1401","900"
"207","430000000","1398","30000"
"النترا","2094967296","1396","34000"
"دبلیو","990000000","1399","31500"
"وای","880000000","1397","48000"
"النترا","1220000000","1392","200000"
"زانتیا","350000000","1388","210000"
"XC90","1955032704","1395","63000"
"کولیوس","1300000000","1393","65000"
"توسان","1090000000","1388","168000"
"میتو","1100000000","1393","52000"
"ورنا","120000000","1387","100000"
"ام","1889934592","1395","53000"
"تندر","350000000","1392","230000"
"206","268000000","1394","60000"
"اسپورتیج","820000000","1386","306000"
"آریزو","830000000","1401","0"
"LX","285000000","1398","60000"
"مگان","345000000","1384","231000"
"کولیوس","1444967296","1395","68000"
"گل","220000000","1388","125000"
"206","350000000","1399","24000"
"تونلند","1109000000","1401","0"
"ام","89934592","1395","680000"
"اپتیما","910000000","1388","175000"
"کولیوس","1144967296","1396","40000"
"تیگو","1920000000","1401","13800"
"NX","775032704","1394","66000"
"سراتو","820000000","1395","140000"
"سوناتا","770000000","1385","200000"
"فلوئنس","820000000","1395","80000"
"207","475000000","1397","68000"
"پرایم","1345000000","1401","16500"
"سانتافه","744967296","1395","15000"
"جی،","1350000000","1394","74000"
"S3","640000000","1397","50000"
"پانامرا","1205032704","1390","69000"
"X60","550000000","1397","49000"
"206","420000000","1401","1500"
"RX","205032704","1389","190000"
"باکستر","1464967296","1388","116000"
"سراتو","1320000000","1394","105000"
"جی،","1350000000","1395","47000"
"405","55000000","1380","200000"
"النترا","1920000000","1396","39000"
"جولیتا","1300000000","1394","81000"
"GC6","499000000","1398","22000"
"G","220000000","1401","0"
"سراتو","1235000000","1398","72000"
"آزرا","950000000","1386","240000"
"206","198000000","1390","201125"
"اسپورتیج","1900000000","1394","45000"
"کلاس","1205032704","1393","115000"
"سانتافه","1764967296","1394","140000"
"S3","850000000","1401","0"
"ES","2094967296","1389","150000"
"پرایم","1350000000","1401","5200"
"207","475000000","1396","58000"
"207","510000000","1398","27000"
"تالیسمان","2144967296","1395","89000"
"111","185500000","1398","76000"
"206","245000000","1394","136000"
"207","695000000","1400","0"
"سراتو","1180000000","1397","45000"
"رونیز","640000000","1386","230000"
"ساندرو","560000000","1395","58000"
"86","1200000000","1391","40000"
"لندکروز","889934592","1389","139000"
"پارس","335000000","1397","150000"
"H320","530000000","1397","78000"
"سراتو","1060000000","1396","75000"
"توسان","890000000","1387","240000"
"H330","540000000","1397","97000"
"S7","1000000000","1398","37000"
"206","180000000","1388","190000"
"پاسات","994967296","1396","78000"
"تی","1190000000","1392","185000"
"دوگانه","256000000","1399","0"
"206","220000000","1393","130000"
"ماکسیما","1050000000","1388","225000"
"سورنتو","1200000000","1386","300000"
"ساندرو","650000000","1396","38000"
"پارس","420000000","1401","0"
"IS","1714967296","1392","107000"
"سانتافه","1185000000","1386","107000"
"سوناتا","750000000","1387","250000"
"206","350000000","1398","35000"
"جی","525000000","1396","93000"
"تونلند","1140000000","1401","10000"
"LX","210000000","1392","148000"
"وراکروز","2094967296","1388","138000"
"جوک","800000000","1394","400000"
"آزرا","1340000000","1389","181000"
"206","198000000","1388","260000"
"وی","670000000","1399","60000"
"سراتو","1370000000","1394","74000"
"جنسیس","205032704","1391","6000"
"S5","925000000","1398","55000"
"پرادو","1914967296","1386","240000"
"ام","689934592","1395","15000"
"131","127000000","1391","205000"
"ام","1650000000","1401","0"
"ام","1235000000","1401","5000"
"ام","1694967296","1391","177000"
"دو","414000000","1401","0"
"پارس","506000000","1401","0"
"پلاس","410000000","1401","0"
"گل","135000000","1384","198000"
"ام","1944967296","1385","160000"
"تالیسمان","2044967296","1395","59000"
"S5","1000000000","1401","4400"
"پاجرو","770000000","1378","260000"
"جی،","1320000000","1394","90000"
"206","340000000","1397","60000"
"2008","1170000000","1397","45000"
"LX","320000000","1399","19000"
"سراتو","1030000000","1396","90000"
"راوفور","744967296","1394","60000"
"اوتلندر","1494967296","1396","98000"
"کمری","840000000","1385","240000"
"راوفور","1444967296","1393","161000"
"فنگ،","530000000","1398","37000"
"206","245000000","1389","260000"
"اسپورتیج","1635000000","1391","110000"
"206","250000000","1393","146000"
"اپتیما","1800000000","1393","120000"
"توسان","1095000000","1388","185000"
"مگان","510000000","1390","125000"
"SE","170000000","1390","222000"
"ساندرو","545000000","1396","140000"
"آزرا","1150000000","1388","190000"
"ساندرو","635000000","1396","159000"
"اس،","1970000000","1395","114000"
"RX","1594967296","1388","180000"
"سراتو","815000000","1395","170000"
"ماکان","1289934592","1395","53000"
"V40","1550000000","1392","98000"
"کپچر","980000000","1395","68000"
"النترا","1800000000","1396","50000"
"راوفور","1155967296","1393","36000"
"3","855000000","1390","220000"
"206","370000000","1399","68500"
"آزرا","405032704","1397","3000"
"کولیوس","1694967296","1395","69000"
"کلاس","5032704","1392","65000"
"سانتافه","1950000000","1392","137000"
"النترا","1540000000","1393","74000"
"IS","2050000000","1388","110000"
"131","146700000","1395","123000"
"سراتو","1850000000","1395","32000"
"موهاوی","1900000000","1389","200000"
"H230","338000000","1397","57000"
"T5","1280000000","1401","0"
"جی،","1520000000","1394","102000"
"تیگو","730000000","1397","110000"
"3","825000000","1390","130000"
"ام","155032704","1394","158000"
"جی","435000000","1394","149000"
"کرولا","485000000","1384","258000"
"ماکسیما","850000000","1386","85000"
"2008","1170000000","1397","82000"
"سراتو","1180000000","1397","57000"
"فلوئنس","800000000","1393","80000"
"سوناتا","1174967296","1396","0"
"ولستر","1020000000","1392","90000"
"سراتو","685000000","1393","66000"
"النترا","2094967296","1396","62000"
"ام","1150000000","1387","117000"
"آکورد","1650000000","1391","88000"
"پارس","412000000","1401","0"
"اتوماتیک","615000000","1400","0"
"ام","704967296","1394","70000"
"سوناتا","880000000","1387","186000"
"وی","435000000","1394","155000"
"تالیسمان","2100000000","1395","100000"
"V40","2000000000","1392","89000"
"لندکروز","1089934592","1388","125000"
"آریزو","550000000","1396","150000"
"LX","245000000","1395","114000"
"هایلوکس","105032704","1394","65000"
"2008","1450000000","1398","50000"
"سراتو","750000000","1393","130000"
"سانتافه","1744967296","1394","56000"
"جی،","650000000","1393","130000"
"ام","1000000000","1385","270000"
"امگرند","420000000","1392","130000"
"تیگوان","5032704","1396","25000"
"وی","540000000","1397","78000"
"131","146000000","1398","70000"
"گالانت","255000000","1992","310000"
"CS","570000000","1396","151000"
"206","305000000","1395","120800"
"LX","200000000","1396","124000"
"سیویک","1000000000","1391","70000"
"لنسر","995000000","1392","70000"
"جوک","1560000000","1394","81000"
"اسپورتیج","1930000000","1393","125000"
"3","985000000","1390","120000"
"H330","630000000","1399","13250"
"207","490000000","1396","58000"
"یانگ،","1760000000","1401","0"
"سراتو","1100000000","1397","64000"
"سیمبل","600000000","1394","100000"
"S7","1220000000","1401","0"
"فلوئنس","950000000","1395","120000"
"وی","300000000","1390","200000"
"کرولا","2000000000","1393","28000"
"ام","1689934592","1395","53000"
"3","825000000","1389","100000"
"S5","1040000000","1401","0"
"پانامرا","1305032704","1389","90000"
"توسان","1700000000","1393","240000"
"کولیوس","1394967296","1395","20000"
"جی","435000000","1394","107000"
"کولیوس","1404967296","1395","30000"
"پارس","422000000","1399","40000"
"سورنتو","1744967296","1393","170000"
"206","280000000","1394","117000"
"سوناتا","730000000","1384","190000"
"132","135000000","1395","105000"
"مگان","420000000","1384","230000"
"ساندرو","622000000","1396","83000"
"اپتیما","1650000000","1392","180000"
"سوناتا","790000000","1385","250000"
"کرولا","895000000","1386","103000"
"پرایم","1550000000","1400","0"
"پاترول","300000000","1376","195000"
"کلاس","1094967296","1391","75000"
"207","518000000","1401","0"
"توسان","1844967296","1395","75000"
"سراتو","1320000000","1398","50000"
"گراند","800000000","1389","260000"
"دبلیو","890000000","1399","40000"
"سورنتو","1894967296","1391","157000"
"اوتلندر","1604967296","1396","100000"
"ام","55032704","1392","60000"
"کمری","1500000000","1392","158000"
"سانتافه","1950000000","1392","100000"
"407","495000000","1387","161000"
"جنسیس","1744967296","1390","106000"
"کلاس","1920000000","1386","130000"
"سانتافه","1644967296","1394","45000"
"ام","1235000000","1400","0"
"اپتیما","1550000000","1391","180000"
"ام","1605032704","1394","70000"
"ام","755032704","1394","90000"
"لنسر","1350000000","1395","59400"
"پرایم","1440000000","1401","0"
"207","445000000","1400","10800"
"ام","1094967296","1392","100000"
"سورنتو","394967296","1395","30000"
"لندکروز","389934592","1389","147000"
"C35","510000000","1401","0"
"B30","620000000","1398","89000"
"S7","1215000000","1401","0"
"2008","1345000000","1397","65000"
"H320","460000000","1395","40000"
"پلاس","505000000","1399","0"
"توسان","1894967296","1395","75000"
"S5","1050000000","1401","0"
"جی","505000000","1399","20000"
"پارس","365000000","1399","16000"
"سانتافه","1720000000","1389","160000"
"S","180000000","1401","0"
"جی،","455000000","1388","186000"
"2","820000000","1401","27000"
"131","155000000","1395","225000"
"3","1695000000","1398","36500"
"207","565000000","1399","35000"
"صندوق","225000000","1398","29000"
"207","628000000","1401","0"
"207","625000000","1401","0"
"وراکروز","594967296","1391","71000"
"سورن","450000000","1401","0"
"سانتافه","1694967296","1394","130000"
"اکسنت","1400000000","1397","5900"
"207","535000000","1401","0"
"وی","690000000","1399","70000"
"اپتیما","1980000000","1392","79000"
"کاین","1389934592","1391","95000"
"اکسنت","1067000000","1397","65000"
"پارس","503000000","1401","0"
"سوناتا","1400000000","1389","210000"
"کلاس","1790000000","1386","151000"
"اتوماتیک","718000000","1401","0"
"پلاس","695000000","1401","0"
"S5","875000000","1397","75000"
"پرایم","1542000000","1401","0"
"جوک","1545000000","1395","68000"
"206","425000000","1401","0"
"G","495000000","1401","0"
"سوناتا","1994967296","1395","110000"
"ام","1444967296","1392","130000"
"پرایم","1555000000","1401","0"
"207","550000000","1401","2000"
"323","205000000","1381","300000"
"هاچ","190000000","1396","70000"
"405","140000000","1395","230000"
"206","285000000","1393","165000"
"206","320000000","1397","55000"
"ام","1320000000","1401","5000"
"جوک","2100000000","1395","47000"
"وی","850000000","1401","3200"
"207","525000000","1397","63000"
"LX","206000000","1391","132000"
"سانتافه","1494967296","1394","61000"
"ساندرو","750000000","1397","45000"
"206","380000000","1400","6200"
"روآ","95000000","1387","123000"
"206","260000000","1388","220000"
"النترا","1674967296","1396","19000"
"131","110000000","1389","34000"
"206","310000000","1396","95000"
"ام","1530000000","1387","181000"
"اسپورتیج","2050000000","1393","136000"
"206","320000000","1395","22000"
"V40","2100000000","1392","98000"
"گلف","694967296","1396","40000"
"سانتافه","1094967296","1395","80000"
"ام","1105032704","1394","80000"
"داستر","1250000000","1395","120000"
"توسان","1530000000","1391","170000"
"کلاس","640000000","1380","220000"
"S5","853000000","1395","55000"
"پارس","415000000","1401","20047"
"پلاس","704000000","1401","0"
"اسپورتیج","1100000000","1388","185000"
"مگان","580000000","1391","169000"
"توسان","1700000000","1392","127000"
"LX","325000000","1399","32000"
"سراتو","780000000","1395","100000"
"ساندرو","750000000","1397","46700"
"ام","105032704","1390","75000"
"توسان","1000000000","1388","152000"
"207","475000000","1399","27000"
"405","390000000","1399","0"
"ماکسیما","890000000","1385","137000"
"206","365000000","1398","52000"
"دنده","260000000","1400","8700"
"دنده","270000000","1401","14000"
"ماکان","1389934592","1395","53000"
"النترا","1230000000","1392","208000"
"H2","870000000","1397","62000"
"وی","475000000","1397","46000"
"تالیسمان","1894967296","1395","107000"
"206","416000000","1399","20800"
"S","283000000","1401","0"
"پارس","382000000","1399","39000"
"پلاس","421000000","1401","0"
"2008","1265000000","1396","76000"
"یانگ،","1500000000","1400","6000"
"تیگو","790000000","1396","37000"
"سورنتو","1150000000","1386","250000"
"پلاس","660000000","1401","11000"
"تی","1750000000","1392","137000"
"151","222000000","1401","0"
"206","350000000","1397","46000"
"511","610000000","1400","11000"
"آزرا","1320000000","1388","230000"
"تک","401000000","1401","0"
"ام","1589934592","1395","21000"
"911","1884901888","1390","46000"
"سراتو","1026000000","1396","32000"
"LX","360000000","1399","19000"
"راوفور","444967296","1395","85000"
"S7","970000000","1397","53000"
"111","123000000","1389","156000"
"سورنتو","1800000000","1389","108000"
"پارس","95000000","1383","365000"
"آزرا","2000000000","1391","115000"
"سراتو","1630000000","1393","63000"
"S5","1275000000","1401","0"
"اپتیما","1764967296","1394","120000"
"X50","325000000","1395","68000"
"سانتافه","1544967296","1394","45000"
"LX","250000000","1394","180000"
"151","180000000","1398","112000"
"اس،","1850000000","1396","34000"
"تیگو","2044967296","1401","9000"
"سراتو","1730000000","1395","56000"
"207","569000000","1401","240"
"النترا","1944967296","1396","26000"
"206","455000000","1399","0"
"ام","805032704","1394","60000"
"توسان","1494967296","1395","60000"
"ام","505032704","1393","40000"
"کلاس","505032704","1387","100000"
"ماکسیما","680000000","1386","250000"
"131","175000000","1395","92000"
"سانتافه","1594967296","1394","75000"
"ام","305032704","1396","52000"
"پرادو","1844967296","1385","188000"
"وی","760000000","1401","0"
"3","570000000","1388","270000"
"وی","620000000","1396","72000"
"تندر","410000000","1396","107000"
"سانتافه","1534967296","1394","70000"
"سوناتا","1844967296","1395","70000"
"206","355000000","1397","44000"
"گلف","1594967296","1396","36000"
"207","525000000","1398","80000"
"امگرند","380000000","1392","140000"
"جوک","1820000000","1395","60000"
"207","635000000","1401","0"
"وی","98000000","1387","150000"
"LX","310000000","1399","35000"
"سورنتو","1294967296","1393","159000"
"راوفور","694967296","1395","60000"
"ریو","177000000","1384","189000"
"اتوماتیک","740000000","1401","0"
"تندر","580000000","1397","125000"
"سورن","460000000","1401","0"
"ماکسیما","680000000","1386","186000"
"راوفور","94967296","1395","40000"
"131","145000000","1393","97800"
"206","390000000","1399","32000"
"سانتافه","1694967296","1394","152000"
"ساندرو","775000000","1397","13000"
"کلاس","1294967296","1387","180000"
"سراتو","1690000000","1394","78000"
"LX","313000000","1399","76000"
"سراتو","1150000000","1396","75000"
"ام","5032704","1392","170000"
"سوناتا","694967296","1396","20000"
"ام","355032704","1395","98000"
"i20","1350000000","1396","12000"
"207","565000000","1401","8000"
"S5","1085000000","1401","6600"
"سورنتو","594967296","1395","78000"
"تیگو","675000000","1396","240000"
"تیگوان","5032704","1396","48000"
"LX","265000000","1396","142000"
"S5","925000000","1396","30000"
"پارس","365000000","1399","29000"
"موهاوی","1744967296","1389","105789"
"راوفور","1294967296","1393","86000"
"جی","385000000","1394","145000"
"النترا","1370000000","1393","47000"
"ام","1905032704","1394","70000"
"وراکروز","1444967296","1390","160000"
"جنسیس","1200000000","1388","133000"
"معمولی","432000000","1399","28000"
"وای","830000000","1396","71000"
"آزرا","1450000000","1388","169000"
"سورنتو","1450000000","1388","249000"
"النترا","1360000000","1392","100000"
"تالیسمان","1594967296","1396","45000"
"پارس","580000000","1399","0"
"آزرا","1800000000","1390","180000"
"سانتافه","1544967296","1394","126000"
"جی،","1150000000","1394","35000"
"توسان","1574967296","1395","65000"
"آریزو","760000000","1399","45000"
"i20","1130000000","1396","78000"
"207","578000000","1401","0"
"اسپورتیج","1960000000","1393","110000"
"رونیز","950000000","1387","195000"
"CHR","994967296","1396","36000"
"توسان","1320000000","1390","237000"
"2","860000000","1401","0"
"206","300000000","1396","58000"
"اسپورتیج","1450000000","1392","171000"
"النترا","1850000000","1396","50000"
"آزرا","1200000000","1388","190000"
"سراتو","775000000","1395","30000"
"XC90","910065408","1395","65000"
"H330","600000000","1397","49000"
"النترا","1744967296","1396","20000"
"پارس","335000000","1397","0"
"پارس","540000000","1398","40000"
"S5","1050000000","1401","9000"
"207","555000000","1401","12000"
"سوناتا","1150000000","1389","200000"
"توسان","1449967296","1395","31000"
"LX","327000000","1398","76000"
"تالیسمان","1444967296","1396","45000"
"توسان","1870000000","1393","96000"
"ام","605032704","1393","83000"
"206","335000000","1396","77000"
"لندکروز","889934592","1389","122000"
"سانتافه","1544967296","1394","80000"
"2008","1470000000","1398","70000"
"NX","1005032704","1395","13000"
"سانتافه","1650000000","1389","100000"
"لندکروز","650000000","1990","999999"
"اپیروس","1100000000","1387","190000"
"اپتیما","1944967296","1394","100000"
"وراکروز","794967296","1391","40000"
"NX","5032704","1395","310000"
"فنگ،","390000000","1397","138000"
"پرایم","1320000000","1400","8000"
"سراتو","820000000","1393","130000"
"فنگ،","465000000","1398","43000"
"مگان","465000000","1389","210000"
"XC90","310065408","1395","170000"
"3","590000000","1387","200000"
"V40","2050000000","1392","89000"
"مگان","485000000","1389","177000"
"مورانو","910000000","1386","220000"
"جی،","1150000000","1393","205000"
"207","400000000","1397","95000"
"207","510000000","1398","69000"
"سوناتا","950000000","1387","186000"
"LX","260000000","1395","114000"
"هایلوکس","405032704","1394","65000"
"ام","1294967296","1392","100000"
"ام","294967296","1394","70000"
"کلاس","1900000000","1386","143000"
"کلاس","994967296","1391","98000"
"کادنزا","1800000000","1391","200000"
"ماکسیما","550000000","1383","300000"
"S5","950000000","1400","36000"
"فلوئنس","1200000000","1395","150000"
"ام","294967296","1389","106000"
"206","295000000","1393","152500"
"پلاس","625000000","1400","14000"
"سراتو","1200000000","1388","17000"
"سورنتو","994967296","1394","81000"
"131","163000000","1393","93000"
"131","184500000","1396","66000"
"RX","1094967296","1388","131000"
"آکورد","1550000000","1391","160000"
"فنگ،","510000000","1397","23000"
"اسپورتیج","894967296","1395","11000"
"زانتیا","250000000","1384","157000"
"صندوق","75000000","1389","95000"
"کاین","1910065408","1391","50000"
"جنسیس","1734967296","1390","146000"
"تندر","360000000","1395","124500"
"وراکروز","1894967296","1390","220000"
"کلاس","1644967296","1387","198000"
"i20","1300000000","1397","43000"
"پلاس","438000000","1396","162000"
"سیمبل","660000000","1394","63000"
"سراتو","1190000000","1396","41000"
"پارس","475000000","1400","0"
"اکسنت","1270000000","1397","23500"
"S5","1090000000","1401","0"
"اسپورتیج","1615000000","1391","133000"
"S7","1250000000","1401","0"
"وی","165000000","1390","82000"
"النترا","1944967296","1396","27000"
"معمولی","395000000","1396","95000"
"86","1750000000","1391","80000"
"جولیتا","1350000000","1393","132000"
"206","285000000","1394","130000"
"النترا","1590000000","1393","90000"
"RX","2094967296","1386","188000"
"ماکسیما","1050000000","1388","250000"
"XC90","1805032704","1394","61000"
"131","198000000","1398","53000"
"جوک","1200000000","1394","60000"
"اپتیما","1444967296","1394","89000"
"کولیوس","1095467296","1396","67000"
"دنده","595000000","1401","0"
"سانتافه","2004967296","1394","233000"
"سورنتو","1090000000","1386","198000"
"پارس","315000000","1397","140000"
"بیتل","2100000000","1391","64000"
"لندکروز","594967296","1391","174000"
"وی","650000000","1401","0"
"سانتافه","1500000000","1388","150000"
"دنده","265000000","1400","7000"
"توسان","1720000000","1392","129000"
"راوفور","1044967296","1393","36000"
"یانگ،","1150000000","1394","110000"
"هایلوکس","1050000000","1386","180000"
"سوناتا","2050000000","1393","100000"
"کمری","700000000","1383","320000"
"i20","1320000000","1397","31000"
"206","340000000","1395","89000"
"206","292000000","1394","170000"
"GC6","420000000","1398","29900"
"سانتافه","1794967296","1393","50000"
"سانتافه","1894967296","1393","60000"
"دوگانه","219000000","1398","45000"
"وانت","405000000","1401","0"
"131","185000000","1398","75000"
"سانتافه","1544967296","1394","121000"
"یانگ،","1433000000","1396","13000"
"صندوق","239000000","1400","21000"
"پلاس","645000000","1401","20000"
"وانت","115000000","1390","250000"
"H2","900000000","1397","70000"
"صندوق","132000000","1389","116000"
"S3","750000000","1399","33000"
"وی","735000000","1401","7500"
"النترا","1280000000","1392","155000"
"207","601000000","1399","40000"
"گراند","1800000000","1397","81000"
"206","115000000","1380","400000"
"فنگ،","550000000","1398","36000"
"سانتافه","1614967296","1394","59000"
"سورنتو","1094967296","1394","122000"
"آریزو","660000000","1397","89000"
"پلاس","640000000","1400","25000"
"S5","905000000","1396","39000"
"S5","800000000","1396","82000"
"جوک","1980000000","1395","75000"
"سورنتو","1200000000","1386","195000"
"NX","755032704","1395","95000"
"RX","1094967296","1388","250000"
"131","170000000","1395","108000"
"پلاس","425000000","1401","0"
"پلاس","510000000","1401","14000"
"206","360000000","1397","56000"
"اسپورتیج","2000000000","1393","90000"
"NX","1355032704","1395","25000"
"پاسات","594967296","1396","70000"
"سراتو","1210000000","1397","44000"
"ساندرو","575000000","1396","62200"
"X60","374000000","1394","184000"
"ام","1405032704","1393","69000"
"سوناتا","794967296","1396","14000"
"فنگ،","480000000","1397","68000"
"207","526000000","1401","0"
"توسان","1500000000","1392","133000"
"سوناتا","1470000000","1390","152000"
"توسان","1694967296","1395","30000"
"151","170000000","1398","70000"
"i20","1250000000","1397","25000"
"207","510000000","1400","13500"
"131","191000000","1398","58000"
"سورنتو","944967296","1394","88000"
"207","370000000","1390","110000"
"II","130000000","1381","250000"
"سانتافه","2030000000","1392","90000"
"ریو","125000000","1384","380000"
"ماکسیما","950000000","1388","300000"
"S5","1055000000","1401","0"
"323","285000000","1384","370000"
"131","167000000","1394","182000"
"هاچ","240000000","1399","70000"
"وانت","401000000","1401","0"
"وانت","310000000","1394","200000"
"111","220000000","1399","32000"
"پارس","190000000","1386","300000"
"پارس","325000000","1396","110000"
"207","544000000","1401","0"
"سانتافه","1644967296","1394","90000"
"اپتیما","2000000000","1393","100000"
"وراکروز","1904967296","1389","185000"
"X50","335000000","1394","119000"
"207","620000000","1401","0"
"سورنتو","1194967296","1394","80000"
"سانتافه","1120000000","1386","260000"
"سراتو","1260000000","1393","250000"
"ساندرو","542000000","1395","90000"
"ام","705032704","1393","65000"
"النترا","1480000000","1393","66000"
"ام","1205032704","1394","52000"
"پارس","370000000","1400","46000"
"کلاس","705032704","1392","53000"
"آریزو","850000000","1401","0"
"تندر","355000000","1394","140000"
"یانگ،","1640000000","1396","55000"
"206","295000000","1395","58000"
"النترا","2030000000","1395","70000"
"آریزو","650000000","1397","56000"
"آزرا","444967296","1396","33000"
"سراتو","1450000000","1394","74000"
"سورنتو","2144967296","1393","107000"
"LX","275000000","1398","118000"
"پارس","390000000","1401","20000"
"111","152000000","1393","290000"
"تندر","430000000","1396","86000"
"کلاس","805032704","1392","51000"
"LX","340000000","1400","33000"
"پلاس","480000000","1399","30000"
"i20","815000000","1393","100000"
"پارس","420000000","1398","75000"
"پارس","535000000","1397","17000"
"وراکروز","2024967296","1389","193000"
"پلاس","705000000","1401","0"
"S3","670000000","1397","43000"
"پلاس","615000000","1400","9900"
"131","161500000","1394","235000"
"یانگ،","1150000000","1395","82000"
"پارس","470000000","1400","31000"
"206","395000000","1400","7000"
"یانگ،","1250000000","1395","50000"
"سوناتا","1144967296","1396","65000"
"ماکسیما","1080000000","1390","230000"
"توسان","1870000000","1393","127000"
"کلاس","44967296","1390","48000"
"ام","1450000000","1385","200000"
"i20","790000000","1392","116000"
"ام","1239934592","1395","38200"
"تالیسمان","1944967296","1395","92000"
"پرادو","1694967296","1385","245000"
"سوناتا","1400000000","1389","85000"
"توسان","1650000000","1391","72000"
"آریزو","900000000","1401","0"
"911","884901888","1391","18000"
"راوفور","1094967296","1393","27000"
"ماکسیما","610000000","1386","250000"
"تیگوان","14967296","1396","23000"
"کلاس","905032704","1392","55000"
"3","1440000000","1396","91000"
"CHR","1604967296","1395","114000"
"ام","494967296","1391","150000"
"توسان","1694967296","1395","60000"
"جنسیس","1290000000","1388","180000"
"آزرا","1600000000","1389","140000"
"کلاس","444967296","1392","80000"
"NX","905032704","1394","80000"
"اپیروس","980000000","1387","200000"
"سانتافه","2100000000","1393","100000"
"پلاس","560000000","1401","0"
"206","370000000","1401","10000"
"النترا","1630000000","1393","54000"
"پلاس","625000000","1400","20000"
"گراند","1780000000","1396","26000"
"پارس","402000000","1400","11000"
"LX","320000000","1398","61000"
"LX","320000000","1396","123000"
"B30","620000000","1397","55000"
"206","380000000","1400","17000"
"وانت","400000000","1399","0"
"کلاس","905032704","1392","67000"
"3","575000000","1387","230000"
"سراتو","1250000000","1397","52000"
"سراتو","915000000","1394","73000"
"یانگ،","1200000000","1394","68000"
"توسان","1650000000","1392","61000"
"پارس","512000000","1401","0"
"206","325000000","1396","205000"
"اپتیما","1950000000","1392","120000"
"206","232000000","1391","160000"
"معمولی","385000000","1397","149000"
"اپتیما","850000000","1388","163000"
"جولیتا","800000000","1390","126000"
"پرادو","1794967296","1384","247000"
"سوناتا","1100000000","1388","240000"
"206","285000000","1393","125000"
"گراند","1570000000","1396","83000"
"سورنتو","464967296","1395","40000"
